participant,block,trial,effect,order,distance,diag,config_1,config_2,h_1,w_1,h_2,w_2,h_3,w_3,choice,choice_name,rt,correct
2,3,187,filler_square,NA,NA,NA,2.1,2.12,133.06440826302403,133.06440826302403,80.03253798308286,126.6496656632168,115.69464879474832,108.49720318439597,1,NA,1.2317595481872559,1
2,3,188,critical,hwd,45,upper,4,4.1,200,125,125,200,117,117,2,w,0.9284908771514893,1
2,3,189,critical,hdw,45,upper,4,4.2,200,125,117,117,125,200,1,h,0.9809556007385254,1
2,3,190,filler_square,NA,NA,NA,2.1,2.12,129.39445625542277,170.2708795840347,110.6326407066664,106.66235568791706,184.99833273529725,184.99833273529725,3,NA,0.8565609455108643,1
2,3,191,critical,dhw,45,upper,3,3.1,117,117,200,125,125,200,2,h,0.8349466323852539,1
2,3,192,critical,whd,60,upper,4,4.1,125,200,200,125,100,100,1,w,0.8675186634063721,1
2,3,193,critical,whd,45,upper,3,3.2,125,200,200,125,117,117,2,h,0.8681933879852295,1
2,3,194,critical,wdh,45,upper,4,4.1,125,200,117,117,200,125,3,h,0.9373540878295898,1
2,3,195,critical,wdh,60,lower,2.1,2.11,57,133,55,55,133,57,2,d,1.0550906658172607,0
2,3,196,critical,hwd,45,upper,2.1,2.12,200,125,125,200,117,117,2,w,1.8044662475585938,1
2,3,197,filler_square,NA,NA,NA,2.1,2.12,109.3173651279218,109.3173651279218,92.84229597799475,92.65283737063615,68.3430174887556,100.52588838992193,1,NA,2.58024001121521,1
2,3,198,critical,wdh,60,upper,3,3.1,125,200,100,100,200,125,3,h,1.0617823600769043,1
2,3,199,filler_random,NA,NA,NA,3,3.1,184.95779515004546,136.61700278604383,100.45365799555158,139.34916387681648,169.09269465990593,85.25657862145113,1,NA,0.922410249710083,1
2,3,200,critical,dhw,45,upper,1,1.3,117,117,200,125,125,200,2,h,1.033111572265625,1
2,3,201,filler_random,NA,NA,NA,2.1,2.12,180.47685569830332,139.75002281383416,160.48694099454121,195.6130272563571,182.13518022887672,179.78352072770434,2,NA,0.9254782199859619,0
2,3,202,filler_square,NA,NA,NA,3,3.1,180.79319967556597,180.79319967556597,87.8681224383497,89.44023297000189,72.5287850998474,78.02231253991943,1,NA,0.7625534534454346,1
2,3,203,critical,hwd,45,lower,2.1,2.11,133,57,57,133,65,65,1,h,1.3649170398712158,1
2,3,204,critical,wdh,60,lower,3,3.2,57,133,55,55,133,57,3,h,0.9830329418182373,1
2,3,205,filler_random,NA,NA,NA,3,3.1,106.23199448611163,96.97200967864808,136.50440959588093,77.10362652225055,98.71939258089438,150.19193884514937,3,NA,1.3180978298187256,1
2,3,206,critical,hdw,45,upper,1,1.2,200,125,117,117,125,200,3,w,0.813589334487915,1
2,3,207,critical,whd,45,upper,2.1,2.11,125,200,200,125,117,117,2,h,1.0451536178588867,1
2,3,208,critical,hdw,45,lower,2.1,2.11,133,57,65,65,57,133,3,w,0.9362576007843018,1
2,3,209,critical,dhw,60,upper,3,3.2,100,100,200,125,125,200,2,h,0.7544963359832764,1
2,3,210,critical,whd,45,lower,2.1,2.12,57,133,133,57,65,65,2,h,0.8543787002563477,1
3,1,1,filler_random,NA,NA,NA,2.1,2.11,101.36740447276804,163.5752779446743,132.30697069525928,171.62478797291374,63.633499930658516,81.90494334624282,2,NA,2.4862701892852783,1
3,1,2,critical,dwh,60,lower,2.1,2.11,55,55,57,133,133,57,2,w,5.322940826416016,1
3,1,3,filler_random,NA,NA,NA,2.2,2.22,79.44026888168588,146.1351755695529,85.50581581414689,99.87142745038912,160.62430068620864,70.66125272397686,1,NA,4.275218725204468,1
3,1,4,catch,NA,NA,NA,2.2,2.22,60,130,131,59,178,147,3,NA,1.8754546642303467,1
3,1,5,critical,hwd,45,upper,4,4.1,200,125,125,200,117,117,2,w,3.7688801288604736,1
3,1,6,filler_random,NA,NA,NA,2.1,2.11,116.39516963845287,134.24941005377184,102.69928957797322,59.24138477348176,193.4513777335312,68.10920152143503,1,NA,2.355530261993408,1
3,1,7,critical,hdw,45,upper,1,1.3,200,125,117,117,125,200,1,h,2.2057931423187256,1
3,1,8,critical,dhw,45,upper,2.1,2.12,117,117,200,125,125,200,3,w,2.219228744506836,1
3,1,9,critical,whd,45,lower,2.1,2.12,57,133,133,57,65,65,2,h,5.198653936386108,1
3,1,10,filler_random,NA,NA,NA,2.1,2.12,145.5718114473152,74.02353362573659,82.98472534979174,82.09506830879272,149.00288807117136,137.8605712070711,3,NA,1.8956060409545898,1
3,1,11,filler_square,NA,NA,NA,3,3.2,70.68270584239792,87.92042106608288,79.12661010191687,136.9920869322985,175.09905643679025,175.09905643679025,3,NA,1.027101755142212,1
3,1,12,critical,dwh,60,upper,1,1.1,100,100,125,200,200,125,2,w,1.9815351963043213,1
3,1,13,critical,hdw,45,lower,4,4.1,133,57,65,65,57,133,1,h,4.001029968261719,1
3,1,14,critical,hwd,45,lower,2.1,2.12,133,57,57,133,65,65,2,w,3.0412261486053467,1
3,1,15,critical,wdh,60,lower,2.1,2.11,57,133,55,55,133,57,1,w,2.017143726348877,1
3,1,16,critical,hdw,45,upper,2.1,2.12,200,125,117,117,125,200,1,h,2.8736321926116943,1
3,1,17,filler_random,NA,NA,NA,2.2,2.22,159.0560518096839,88.80659766746605,104.13851330380402,140.63572746861786,144.09253803092227,89.47815046794881,3,NA,7.261749029159546,0
3,1,18,critical,whd,60,lower,1,1.3,57,133,133,57,55,55,1,w,3.3741297721862793,1
3,1,19,critical,hwd,60,upper,4,4.2,200,125,125,200,100,100,1,h,1.9167993068695068,1
3,1,20,filler_square,NA,NA,NA,2.1,2.11,105.19953514689982,116.26447161371289,179.42795922214015,130.5642323764591,194.18168819408876,194.18168819408876,3,NA,1.8865985870361328,1
3,1,21,catch,NA,NA,NA,3,3.2,97,93,76,114,152,173,3,NA,1.0650460720062256,1
3,1,22,critical,dwh,45,upper,2.1,2.12,117,117,125,200,200,125,2,w,1.9525156021118164,1
3,1,23,critical,whd,60,upper,1,1.2,125,200,200,125,100,100,1,w,2.317888021469116,1
3,1,24,filler_square,NA,NA,NA,2.2,2.22,171.69762062702262,171.69762062702262,67.25263458629055,138.5541722808362,127.79671794583624,156.86703874433115,1,NA,1.2945659160614014,1
3,1,25,critical,dhw,60,upper,3,3.1,100,100,200,125,125,200,3,w,1.955249547958374,1
3,1,26,critical,dwh,60,upper,4,4.2,100,100,125,200,200,125,2,w,1.6076579093933105,1
3,1,27,filler_square,NA,NA,NA,2.1,2.11,121.0240018449942,121.0240018449942,88.879491315540335,84.66225042642562,69.62962179995151,98.19770551926055,1,NA,2.0776772499084473,1
3,1,28,filler_square,NA,NA,NA,2.2,2.21,83.13188918015567,97.7300250661477,104.3813663806248,105.40799224785198,168.77073202658573,168.77073202658573,3,NA,1.7627334594726562,1
3,1,29,critical,dhw,45,upper,4,4.2,117,117,200,125,125,200,3,w,2.2788195610046387,1
3,1,30,critical,hwd,60,lower,1,1.3,133,57,57,133,55,55,2,w,2.221235513687134,1
3,1,31,critical,dwh,45,lower,2.1,2.11,65,65,57,133,133,57,3,h,1.4274687767028809,1
3,1,32,catch,NA,NA,NA,1,1.1,193,132,122,68,90,100,1,NA,1.5696790218353271,1
3,1,33,critical,hdw,60,lower,2.1,2.11,133,57,55,55,57,133,3,w,2.563662052154541,1
3,1,34,critical,wdh,45,lower,1,1.3,57,133,65,65,133,57,1,w,2.2195117473602295,1
3,1,35,critical,wdh,60,lower,1,1.2,57,133,55,55,133,57,1,w,1.294508695602417,1
3,1,36,filler_random,NA,NA,NA,4,4.2,140.40764406999182,153.05791985663026,60.53374624949201,99.99776855156904,142.44386697438983,129.097441390867,1,NA,1.7505862712860107,1
3,1,37,critical,wdh,60,upper,4,4.1,125,200,100,100,200,125,1,w,1.5765442848205566,1
3,1,38,filler_random,NA,NA,NA,4,4.1,168.88602792286886,107.55472351104007,138.75567666965281,65.79651809573318,165.48912285408974,108.29820783001469,3,NA,3.545839309692383,0
3,1,39,filler_square,NA,NA,NA,4,4.2,87.0749022288718,148.01222679714982,101.85119085785074,99.59131545431421,185.2730119429411,185.2730119429411,3,NA,3.104419708251953,1
3,1,40,filler_square,NA,NA,NA,2.1,2.12,81.39507766998133,149.7109474074094,64.84867555056698,181.06103205328245,195.9064842715043,195.9064842715043,3,NA,1.5687298774719238,1
3,1,41,critical,whd,45,upper,2.1,2.12,125,200,200,125,117,117,1,w,1.8805906772613525,1
3,1,42,critical,hdw,45,lower,3,3.1,133,57,65,65,57,133,3,w,2.257847785949707,1
3,1,43,filler_square,NA,NA,NA,2.1,2.11,135.41127157267087,74.9039435302879,84.98808532324308,61.92936772814633,148.7824942163945,148.7824942163945,3,NA,1.519411563873291,1
3,1,44,critical,dwh,45,lower,3,3.1,65,65,57,133,133,57,3,h,1.876326560974121,1
3,1,45,critical,hwd,60,lower,2.1,2.11,133,57,57,133,55,55,2,w,1.4981250762939453,1
3,1,46,critical,whd,45,upper,3,3.1,125,200,200,125,117,117,1,w,1.3233137130737305,1
3,1,47,critical,wdh,45,upper,2.1,2.12,125,200,117,117,200,125,1,w,2.0022103786468506,1
3,1,48,filler_random,NA,NA,NA,4,4.2,151.49457866838273,164.64375284765254,182.84946866180212,179.24548286513772,172.00948130038353,153.51010808900168,2,NA,1.5443000793457031,1
3,1,49,critical,wdh,60,lower,4,4.1,57,133,55,55,133,57,1,w,1.3902766704559326,1
3,1,50,filler_square,NA,NA,NA,3,3.1,89.9449590125459,86.33165848258903,163.3060829375596,163.3060829375596,58.53414697497926,101.11390021038022,2,NA,0.9685244560241699,1
3,1,51,catch,NA,NA,NA,1,1.3,72,118,139,186,84,106,2,NA,1.0037217140197754,1
3,1,52,critical,wdh,60,upper,2.1,2.12,125,200,100,100,200,125,1,w,1.327582836151123,1
3,1,53,critical,dhw,45,lower,4,4.1,65,65,133,57,57,133,3,w,2.263240098953247,1
3,1,54,filler_square,NA,NA,NA,2.2,2.21,71.87414165949018,68.19071010310536,75.05398872025691,75.05398872025691,64.68653644954617,64.6459670765827,2,NA,2.7742340564727783,1
3,1,55,critical,dhw,60,lower,1,1.3,55,55,133,57,57,133,2,h,5.208520889282227,1
3,1,56,filler_square,NA,NA,NA,2.2,2.22,75.69304708305901,73.0583485377693,82.41930570027637,82.41930570027637,68.63697160069403,80.680852109473,2,NA,1.5511126518249512,1
3,1,57,filler_random,NA,NA,NA,4,4.1,57.887005115128645,89.26192623284518,151.49829371798006,162.75801052217864,122.60852937608037,169.23114760845334,2,NA,1.6886513233184814,1
3,1,58,filler_square,NA,NA,NA,2.1,2.11,64.72262682682309,62.68417682449831,62.77573949510213,62.02871160110657,71.86950506156035,71.86950506156035,3,NA,1.776439905166626,1
3,1,59,critical,hwd,45,lower,2.1,2.12,133,57,57,133,65,65,2,w,1.9687778949737549,1
3,1,60,critical,hwd,45,lower,3,3.2,133,57,57,133,65,65,1,h,1.3943276405334473,1
3,1,61,critical,wdh,45,lower,2.1,2.11,57,133,65,65,133,57,3,h,2.2959322929382324,1
3,1,62,filler_random,NA,NA,NA,1,1.1,124.11648289189307,164.28435050236737,62.54912194643247,92.70329134393577,128.7210352493944,169.81684834928598,3,NA,2.269228458404541,1
3,1,63,critical,hdw,45,upper,3,3.2,200,125,117,117,125,200,1,h,2.0613932609558105,1
3,1,64,critical,dwh,60,lower,2.1,2.12,55,55,57,133,133,57,2,w,1.2092351913452148,1
3,1,65,critical,dwh,60,lower,4,4.1,55,55,57,133,133,57,3,h,1.3323979377746582,1
3,1,67,critical,whd,60,lower,2.1,2.12,57,133,133,57,55,55,1,w,1.9328606128692627,1
3,1,68,catch,NA,NA,NA,1,1.3,149,176,77,113,67,123,1,NA,1.813356876373291,1
3,1,69,filler_random,NA,NA,NA,2.1,2.11,124.3215849483007,114.07961980650785,138.6560804766188,162.2747122434655,102.01931940617007,81.14272055069932,2,NA,1.4820449352264404,1
3,1,70,catch,NA,NA,NA,3,3.2,88,102,83,107,185,140,3,NA,1.4155054092407227,1
3,1,71,critical,dwh,60,upper,2.1,2.12,100,100,125,200,200,125,2,w,1.8169019222259521,1
3,1,72,critical,whd,60,upper,4,4.2,125,200,200,125,100,100,1,w,1.8726518154144287,1
3,1,73,critical,dwh,45,lower,2.1,2.12,65,65,57,133,133,57,2,w,1.8385491371154785,1
3,1,74,critical,dwh,60,upper,3,3.1,100,100,125,200,200,125,2,w,1.5088410377502441,1
3,1,75,critical,hdw,60,upper,4,4.2,200,125,100,100,125,200,3,w,3.9754257202148438,1
3,1,76,critical,hdw,45,upper,2.1,2.12,200,125,117,117,125,200,1,h,2.388157844543457,1
3,1,77,filler_random,NA,NA,NA,4,4.2,58.89698232717502,86.18478581911332,105.70271333624297,192.99471152531788,137.9864601752738,158.8953865480643,3,NA,4.12710976600647,1
3,1,78,filler_square,NA,NA,NA,3,3.1,73.28118333172858,75.16713831618574,94.04085799668931,94.04085799668931,74.6748803688152,73.18277491728783,2,NA,1.6251044273376465,1
3,1,79,critical,hdw,45,lower,1,1.1,133,57,65,65,57,133,3,w,3.485275983810425,1
3,1,80,filler_square,NA,NA,NA,1,1.2,66.44108805638203,156.54902364626747,185.75379702921344,185.75379702921344,156.39326510137494,78.17768256108448,2,NA,1.3767318725585938,1
3,1,81,critical,hwd,45,upper,1,1.3,200,125,125,200,117,117,2,w,1.7433810234069824,1
3,1,82,critical,hwd,45,upper,2.1,2.12,200,125,125,200,117,117,2,w,2.5977072715759277,1
3,1,83,filler_square,NA,NA,NA,4,4.2,68.71540210531319,65.01764155693576,67.86408114575721,62.300308771780706,84.30696249625689,84.30696249625689,3,NA,1.7833623886108398,1
3,1,84,filler_random,NA,NA,NA,2.2,2.21,92.79116637696839,118.20541681554198,188.2604223391809,106.26458522095201,146.86152123708152,94.4252208123431,2,NA,1.49037766456604,1
3,1,85,critical,dhw,45,upper,3,3.2,117,117,200,125,125,200,2,h,1.4876508712768555,1
3,1,86,critical,dhw,60,upper,2.1,2.11,100,100,200,125,125,200,3,w,1.7524311542510986,1
3,1,87,filler_random,NA,NA,NA,2.1,2.11,60.62596292520719,192.69788433925623,147.08945716779718,79.5338621648086,119.779769521789,179.6912120110602,3,NA,1.2634150981903076,1
3,1,88,critical,wdh,45,lower,4,4.1,57,133,65,65,133,57,1,w,4.118305683135986,1
3,1,89,critical,hdw,60,upper,3,3.2,200,125,100,100,125,200,1,h,1.9918553829193115,1
3,1,90,filler_random,NA,NA,NA,1,1.3,173.2802671773642,85.93159162763142,121.81925901499068,111.25715166374289,135.5160489368123,120.54286217131127,3,NA,2.9037888050079346,1
3,1,91,critical,dwh,45,upper,2.1,2.11,117,117,125,200,200,125,2,w,1.680351972579956,1
3,1,92,catch,NA,NA,NA,1,1.2,85,105,71,119,170,155,3,NA,1.5167760848999023,1
3,1,93,critical,whd,45,lower,3,3.1,57,133,133,57,65,65,1,w,2.2551093101501465,1
3,1,94,critical,dwh,45,upper,1,1.1,117,117,125,200,200,125,2,w,1.4462392330169678,1
3,1,95,critical,hdw,45,lower,2.1,2.11,133,57,65,65,57,133,3,w,1.4665212631225586,1
3,1,96,filler_random,NA,NA,NA,2.1,2.12,125.97156267515525,171.60351220343188,86.66602027267284,193.4975993659888,170.60402654310857,111.34487756906678,1,NA,1.8818371295928955,1
3,1,97,filler_random,NA,NA,NA,3,3.2,195.81160570746863,59.15885468225897,111.62609559017659,137.71255596805887,78.42185919194817,184.15462235140092,2,NA,2.2516746520996094,1
3,1,98,critical,hdw,60,upper,2.1,2.11,200,125,100,100,125,200,3,w,1.8727681636810303,1
3,1,99,filler_random,NA,NA,NA,2.1,2.12,78.78319888366306,152.87850369987348,87.29348198843951,108.41590787055034,114.37832921324502,80.85608912251367,1,NA,3.445096015930176,1
3,1,100,critical,wdh,60,lower,3,3.2,57,133,55,55,133,57,1,w,1.7211737632751465,1
3,1,101,critical,whd,60,upper,2.1,2.12,125,200,200,125,100,100,2,h,2.114880323410034,1
3,1,102,critical,hdw,60,upper,2.1,2.11,200,125,100,100,125,200,3,w,2.4044394493103027,1
3,1,103,filler_square,NA,NA,NA,2.1,2.11,179.3648592888146,179.3648592888146,150.9872254794,118.64512311511822,134.40766170475075,164.401825640295,1,NA,2.0512397289276123,1
3,1,104,critical,whd,60,upper,2.1,2.11,125,200,200,125,100,100,2,h,1.5915987491607666,1
3,1,105,critical,whd,45,lower,1,1.1,57,133,133,57,65,65,1,w,1.7716495990753174,1
3,1,106,critical,hwd,60,lower,2.1,2.11,133,57,57,133,55,55,2,w,1.8177025318145752,1
3,1,107,critical,dwh,45,lower,4,4.2,65,65,57,133,133,57,2,w,4.176539659500122,1
3,1,108,critical,hwd,60,upper,2.1,2.11,200,125,125,200,100,100,1,h,2.0147886276245117,1
3,1,109,critical,wdh,60,upper,1,1.1,125,200,100,100,200,125,1,w,2.927703857421875,1
3,1,110,filler_random,NA,NA,NA,2.2,2.21,61.10248789315716,99.00247807749565,142.5567021588737,141.93101674575246,67.31480378686626,57.827018458219214,2,NA,1.3044705390930176,1
3,1,111,critical,hwd,45,upper,2.1,2.12,200,125,125,200,117,117,2,w,2.2579121589660645,1
3,1,112,catch,NA,NA,NA,2.1,2.11,159,166,113,77,70,120,1,NA,1.0942058563232422,1
3,1,113,filler_square,NA,NA,NA,2.1,2.11,64.89403790023157,64.89403790023157,57.00107893780434,60.28505858891172,63.81155440117843,63.38610310119982,3,NA,4.792355537414551,0
3,1,114,catch,NA,NA,NA,2.2,2.22,150,175,77,113,127,63,1,NA,1.3829233646392822,1
3,1,115,filler_square,NA,NA,NA,2.1,2.12,168.97230155060973,168.97230155060973,166.2677807325432,81.90211500821246,123.55582517899803,137.6614489413547,1,NA,1.4049310684204102,1
3,1,116,filler_square,NA,NA,NA,2.2,2.21,87.14981019272541,70.24880502886559,96.60766310290609,96.60766310290609,94.52980303028437,74.19543570182094,2,NA,1.1637680530548096,1
3,1,117,filler_random,NA,NA,NA,3,3.2,154.53109054097425,98.67180249643893,70.83653192339693,155.39259497177,68.91470755000537,135.68355352301435,1,NA,2.035958766937256,1
3,1,118,critical,dhw,60,lower,4,4.1,55,55,133,57,57,133,3,w,2.1371994018554688,1
3,1,119,critical,dhw,45,lower,1,1.1,65,65,133,57,57,133,2,h,2.131253957748413,1
3,1,120,critical,wdh,45,upper,1,1.3,125,200,117,117,200,125,1,w,1.3795506954193115,1
3,1,121,catch,NA,NA,NA,3,3.1,107,83,84,106,164,161,3,NA,1.5542035102844238,1
3,1,122,filler_random,NA,NA,NA,2.1,2.12,118.89792274706105,126.1534441878139,94.03142734876644,112.21402805846392,57.903367346885126,171.81359257339264,1,NA,1.4433574676513672,1
3,1,123,critical,wdh,45,upper,3,3.1,125,200,117,117,200,125,1,w,2.869197130203247,1
3,1,124,filler_random,NA,NA,NA,4,4.2,165.7006522635255,152.14528310535172,129.34114259033964,138.5176838682848,150.8203151714355,184.5508379158589,1,NA,1.9556386470794678,0
3,1,125,filler_random,NA,NA,NA,3,3.2,160.1507945238969,128.4617181915482,139.84967291143838,136.07119398655124,140.35140927157946,80.82217734098782,1,NA,1.5472784042358398,1
3,1,126,filler_random,NA,NA,NA,4,4.1,171.78099789363165,111.56286948574785,110.98262041924414,85.5969322754026,199.6159286954577,117.61740129167595,3,NA,2.3411788940429688,1
3,1,127,critical,hwd,45,lower,1,1.2,133,57,57,133,65,65,1,h,5.317142724990845,1
3,1,128,filler_random,NA,NA,NA,4,4.2,58.79030200752474,85.97693649516896,84.2136135167048,130.36587670639864,99.43474728109052,185.5636810235549,3,NA,1.7801804542541504,1
3,1,129,filler_random,NA,NA,NA,3,3.2,158.04456956839925,194.91492662598435,74.11809938221865,134.2760982290499,91.2242474483954,83.44178989681946,1,NA,1.4178600311279297,1
3,1,130,critical,dwh,45,upper,3,3.2,117,117,125,200,200,125,2,w,1.1249072551727295,1
3,1,131,critical,dwh,45,upper,4,4.2,117,117,125,200,200,125,2,w,1.2636375427246094,1
3,1,132,filler_random,NA,NA,NA,2.2,2.22,165.50356171219926,195.78655068563748,90.7994152133875,135.4251657915185,184.13524551113474,80.03788443057488,1,NA,0.97130584716796875,1
3,1,133,critical,hwd,60,upper,3,3.2,200,125,125,200,100,100,2,w,1.3350310325622559,1
3,1,134,filler_random,NA,NA,NA,2.1,2.11,110.39474091339443,189.76181528385345,193.26214060027047,183.68188852864586,143.73426314621884,183.93156738326476,2,NA,1.2465057373046875,1
3,1,135,critical,dhw,60,upper,4,4.1,100,100,200,125,125,200,3,w,1.440769910812378,1
3,1,136,critical,hwd,60,lower,4,4.2,133,57,57,133,55,55,2,w,2.837165355682373,1
3,1,137,critical,dhw,60,lower,3,3.2,55,55,133,57,57,133,3,w,2.7990353107452393,1
3,1,138,critical,hdw,60,lower,3,3.1,133,57,55,55,57,133,1,h,1.9952054023742676,1
3,1,139,filler_square,NA,NA,NA,3,3.2,88.45402027346532,88.45402027346532,77.7025986647918,76.2692729513928,58.01807237278532,88.13081645582407,1,NA,2.521271228790283,1
3,1,140,critical,dwh,45,lower,1,1.1,65,65,57,133,133,57,2,w,1.4633615016937256,1
3,1,141,critical,dhw,60,upper,1,1.2,100,100,200,125,125,200,3,w,1.6335468292236328,1
3,1,142,filler_random,NA,NA,NA,1,1.1,88.96266254130148,106.16621151550422,179.49619812856062,193.79297452005818,120.0558253930293,63.7869129522845,2,NA,0.9004147052764893,1
3,1,143,critical,whd,60,lower,2.1,2.12,57,133,133,57,55,55,1,w,2.287238836288452,1
3,1,144,filler_square,NA,NA,NA,2.1,2.12,103.74459404463445,103.74459404463445,79.03268350797376,79.3667896972719,81.87954839479795,69.51286265642248,1,NA,1.474977731704712,1
3,1,145,critical,dhw,45,lower,3,3.1,65,65,133,57,57,133,2,h,3.7614939212799072,1
3,1,146,filler_random,NA,NA,NA,4,4.2,74.89557324259923,71.14481146061192,57.586334397835394,185.00994159670807,143.4360599309121,113.62841033810786,3,NA,2.6018223762512207,1
3,1,147,critical,dhw,45,lower,2.1,2.12,65,65,133,57,57,133,3,w,1.8035085201263428,1
3,1,148,filler_square,NA,NA,NA,2.1,2.12,146.72126191949138,146.72126191949138,105.40723783962227,60.23992024892622,75.11267745211273,88.91348760460284,1,NA,2.1173839569091797,1
3,1,149,filler_random,NA,NA,NA,3,3.2,107.56435146057845,139.1974696005436,108.94632143889346,101.6679224491426,190.9268542438205,142.3409312135855,3,NA,2.637094259262085,1
3,1,150,critical,wdh,45,lower,3,3.1,57,133,65,65,133,57,3,h,3.594404935836792,1
3,1,151,critical,dwh,60,lower,1,1.1,55,55,57,133,133,57,2,w,2.369663715362549,1
3,1,152,filler_random,NA,NA,NA,1,1.1,157.6206241996824,116.80069966599828,91.3842562838415,64.68673229090281,114.60164884371179,141.83547905500288,1,NA,1.435211181640625,1
3,1,153,critical,dhw,45,upper,2.1,2.11,117,117,200,125,125,200,2,h,0.9556348323822021,1
3,1,154,filler_square,NA,NA,NA,1,1.3,72.51187231678325,78.6177022133437,72.45462809358654,72.23564478256836,80.71828765461066,80.71828765461066,3,NA,2.3334178924560547,1
